order_id,order_date,year,month,region,state,category,sub_category,product_name,sales
CA-2017-127243,2017-11-28,2017,11,East,Pennsylvania,Technology,Phones,"Wireless Extenders zBoost YX545 SOHO Signal Booster",340.18
CA-2015-123260,2015-08-26,2015,8,West,California,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",176.80
CA-2016-142993,2016-10-12,2016,10,West,Washington,"Office Supplies",Storage,"Contico 72"H Heavy-Duty Storage System",81.96
CA-2016-142993,2016-10-12,2016,10,West,Washington,Technology,Accessories,"Kingston Digital DataTraveler 16GB USB 2.0",17.90
CA-2018-145772,2018-06-03,2018,6,West,California,"Office Supplies",Binders,"UniKeep View Case Binders",3.91
CA-2018-145772,2018-06-03,2018,6,West,California,"Office Supplies",Paper,"Xerox 1947",11.96
CA-2018-145772,2018-06-03,2018,6,West,California,Technology,Accessories,"Kingston Digital DataTraveler 16GB USB 2.0",44.75
CA-2018-122539,2018-12-01,2018,12,East,Pennsylvania,Furniture,Chairs,"Global Commerce Series High-Back Swivel/Tilt Chairs",398.97
CA-2018-122539,2018-12-01,2018,12,East,Pennsylvania,"Office Supplies",Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Dark Blue",8.00
CA-2018-122539,2018-12-01,2018,12,East,Pennsylvania,"Office Supplies",Labels,"Avery 483",15.94
CA-2016-146038,2016-02-09,2016,2,West,California,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92
CA-2017-134775,2017-10-28,2017,10,West,California,"Office Supplies",Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8"",49.54
CA-2017-134775,2017-10-28,2017,10,West,California,"Office Supplies",Paper,"Southworth Structures Collection",50.96
CA-2017-130162,2017-10-28,2017,10,West,California,Technology,Phones,"Adtran 1202752G1",302.38
CA-2017-130162,2017-10-28,2017,10,West,California,"Office Supplies",Storage,"Personal Filing Tote with Lid, Black/Gray",93.06
CA-2016-158456,2016-12-24,2016,12,West,California,"Office Supplies",Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92
CA-2016-158456,2016-12-24,2016,12,West,California,"Office Supplies",Binders,"Avery Hole Reinforcements",19.94
CA-2016-131338,2016-08-09,2016,8,East,"New York",Technology,Accessories,"Belkin QODE FastFit Bluetooth Keyboard",247.80
CA-2016-131338,2016-08-09,2016,8,East,"New York","Office Supplies",Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65
CA-2016-131338,2016-08-09,2016,8,East,"New York","Office Supplies",Paper,"Xerox 1886",143.70
CA-2016-131338,2016-08-09,2016,8,East,"New York",Technology,Phones,"Panasonic KX-TG9471B",979.95
CA-2016-131338,2016-08-09,2016,8,East,"New York",Furniture,Furnishings,"Longer-Life Soft White Bulbs",6.16
CA-2016-131338,2016-08-09,2016,8,East,"New York",Furniture,Furnishings,"Artistic Insta-Plaque",47.04
CA-2016-131338,2016-08-09,2016,8,East,"New York","Office Supplies",Binders,"GBC Ibimaster 500 Manual ProClick Binding System",1217.57
CA-2016-131338,2016-08-09,2016,8,East,"New York","Office Supplies",Storage,"Tennsco Lockers, Gray",41.96
CA-2016-131338,2016-08-09,2016,8,East,"New York",Furniture,Tables,"KI Conference Tables",382.81
CA-2016-131338,2016-08-09,2016,8,East,"New York",Technology,Phones,"Nortel Meridian M3904 Professional Digital phone",307.98
CA-2015-142769,2015-09-13,2015,9,West,Washington,"Office Supplies",Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",22.66
CA-2015-142769,2015-09-13,2015,9,West,Washington,"Office Supplies",Paper,"Xerox 1942",48.94
CA-2015-142769,2015-09-13,2015,9,West,Washington,Technology,Accessories,"WD My Passport Ultra 500GB Portable External Hard Drive",118.00
CA-2015-142769,2015-09-13,2015,9,West,Washington,Technology,Accessories,"Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive",144.96
CA-2015-142769,2015-09-13,2015,9,West,Washington,Technology,Accessories,"Logitech Wireless Performance Mouse MX for PC and Mac",199.98
CA-2015-142769,2015-09-13,2015,9,West,Washington,"Office Supplies",Supplies,"Acme Value Line Scissors",7.30
CA-2015-142769,2015-09-13,2015,9,West,Washington,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",14.19
CA-2015-142769,2015-09-13,2015,9,West,Washington,"Office Supplies",Fasteners,"OIC Thumb-Tacks",5.70
CA-2018-134978,2018-11-12,2018,11,East,"New York","Office Supplies",Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
US-2018-125808,2018-11-12,2018,11,West,California,"Office Supplies",Paper,"Xerox 1899",11.56
US-2018-136707,2018-11-12,2018,11,West,California,"Office Supplies",Binders,"Acco 3-Hole Punch",14.02
CA-2017-127194,2017-12-10,2017,12,East,"New York","Office Supplies",Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82
CA-2017-146941,2017-12-10,2017,12,East,"New York","Office Supplies",Envelopes,"Tyvek Side-Opening Peel & Seel Expanding Envelopes",361.92
CA-2017-146941,2017-12-10,2017,12,East,"New York","Office Supplies",Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58
CA-2017-154739,2017-12-10,2017,12,West,California,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57
US-2018-109316,2018-06-08,2018,6,West,California,Technology,Phones,"Shocksock Galaxy S4 Armband",17.52
US-2018-109316,2018-06-08,2018,6,West,California,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.67
US-2017-155971,2017-06-06,2017,6,West,California,"Office Supplies",Paper,"Xerox Blank Computer Paper",99.90
US-2017-155971,2017-06-06,2017,6,West,California,"Office Supplies",Labels,"Avery 488",22.05
CA-2016-147690,2016-11-10,2016,11,East,Pennsylvania,"Office Supplies",Storage,"Iceberg Mobile Mega Data/Printer Cart",577.58
CA-2018-164826,2018-12-28,2018,12,East,"New York",Technology,Phones,"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",14.85
CA-2018-164826,2018-12-28,2018,12,East,"New York","Office Supplies",Binders,"Storex Dura Pro Binders",33.26
CA-2018-164826,2018-12-28,2018,12,East,"New York","Office Supplies",Fasteners,"OIC Bulk Pack Metal Binder Clips",13.96
CA-2018-164826,2018-12-28,2018,12,East,"New York","Office Supplies",Labels,"Avery 473",72.45
CA-2018-129805,2018-12-28,2018,12,West,Washington,Furniture,Furnishings,"3M Hangers With Command Adhesive",7.40
CA-2016-132507,2016-07-30,2016,7,Central,Texas,"Office Supplies",Storage,"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black",61.79
CA-2016-155334,2016-07-30,2016,7,West,California,"Office Supplies",Binders,"Presstex Flexible Ring Binders",10.92
CA-2016-155334,2016-07-30,2016,7,West,California,Furniture,Furnishings,"Regeneration Desk Collection",5.28
CA-2016-155334,2016-07-30,2016,7,West,California,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",209.93
CA-2018-132976,2018-10-13,2018,10,East,Pennsylvania,"Office Supplies",Labels,"Avery 489",24.84
CA-2018-132976,2018-10-13,2018,10,East,Pennsylvania,"Office Supplies",Storage,"Eldon Simplefile Box Office",59.71
CA-2018-132976,2018-10-13,2018,10,East,Pennsylvania,"Office Supplies",Paper,"Adams Write n' Stick Phone Message Book, 11" X 5 1/4", 200 Messages",18.18
CA-2018-132976,2018-10-13,2018,10,East,Pennsylvania,"Office Supplies",Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.65
CA-2016-130890,2016-11-02,2016,11,West,California,Furniture,Tables,"Bevis Round Bullnose 29" High Table Top",1038.84
CA-2016-100657,2016-11-02,2016,11,East,"New York",Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.76
CA-2017-145919,2017-12-18,2017,12,West,California,"Office Supplies",Supplies,"Premier Electric Letter Opener",579.30
CA-2017-145919,2017-12-18,2017,12,West,California,Furniture,Furnishings,"Seth Thomas 12" Clock w/ Goldtone Case",183.84
CA-2017-145919,2017-12-18,2017,12,West,California,"Office Supplies",Paper,"Eureka Recycled Copy Paper 8 1/2" x 11", Ream",38.88
CA-2018-131254,2018-11-19,2018,11,Central,Texas,"Office Supplies",Binders,"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",1525.19
CA-2018-131254,2018-11-19,2018,11,Central,Texas,"Office Supplies",Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04
CA-2018-131254,2018-11-19,2018,11,Central,Texas,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.06
CA-2018-126242,2018-11-19,2018,11,West,California,Furniture,Furnishings,"Executive Impressions 13-1/2" Indoor/Outdoor Wall Clock",18.70
CA-2018-126242,2018-11-19,2018,11,West,California,"Office Supplies",Storage,"File Shuttle II and Handi-File, Black",305.01
CA-2018-101042,2018-11-19,2018,11,South,Kentucky,"Office Supplies",Binders,"GBC Imprintable Covers",21.96
CA-2018-101042,2018-11-19,2018,11,South,Kentucky,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88
CA-2016-144253,2016-05-04,2016,5,East,"New York",Furniture,Furnishings,"Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp",26.80
CA-2016-110548,2016-05-04,2016,5,Central,Texas,Technology,Phones,"ShoreTel ShorePhone IP 230 VoIP phone",946.34
CA-2017-128811,2017-09-12,2017,9,West,Washington,"Office Supplies",Binders,"GBC Instant Report Kit",20.70
CA-2017-128811,2017-09-12,2017,9,West,Washington,"Office Supplies",Labels,"Avery 487",11.07
CA-2017-128811,2017-09-12,2017,9,West,Washington,"Office Supplies",Fasteners,"OIC Bulk Pack Metal Binder Clips",10.47
CA-2015-169726,2015-08-09,2015,8,West,Washington,"Office Supplies",Binders,"Ibico Ibimaster 300 Manual Binding System",2060.74
CA-2015-166471,2015-08-09,2015,8,West,Washington,Technology,Phones,"Jawbone MINI JAMBOX Wireless Bluetooth Speaker",219.17
CA-2015-166471,2015-08-09,2015,8,West,Washington,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",1091.17
CA-2015-164973,2015-11-04,2015,11,East,"New York","Office Supplies",Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57
CA-2015-164973,2015-11-04,2015,11,East,"New York",Technology,Accessories,"NETGEAR N750 Dual Band Wi-Fi Gigabit Router",360.00
CA-2015-164973,2015-11-04,2015,11,East,"New York",Technology,Phones,"Panasonic Kx-TS550",275.94
CA-2015-164973,2015-11-04,2015,11,East,"New York",Technology,Machines,"Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier",3991.98
CA-2015-164973,2015-11-04,2015,11,East,"New York",Furniture,Chairs,"DMI Arturo Collection Mission-style Design Wood Chair",135.88
CA-2018-121615,2018-11-03,2018,11,Central,Minnesota,"Office Supplies",Labels,"Avery 513",14.94
CA-2018-121615,2018-11-03,2018,11,Central,Minnesota,"Office Supplies",Storage,"Sterilite Officeware Hinged File Box",52.40
CA-2018-121615,2018-11-03,2018,11,Central,Minnesota,"Office Supplies",Paper,"Xerox 1971",8.56
US-2018-101518,2018-11-03,2018,11,East,Pennsylvania,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.78
CA-2018-148320,2018-11-03,2018,11,West,California,"Office Supplies",Paper,"Xerox 1992",35.88
US-2018-168802,2018-11-03,2018,11,West,Washington,"Office Supplies",Binders,"Binder Posts",18.37
CA-2015-110184,2015-07-12,2015,7,West,California,Technology,Phones,"GE DSL Phone Line Filter",255.94
CA-2015-110184,2015-07-12,2015,7,West,California,"Office Supplies",Storage,"Fellowes Super Stor/Drawer",249.75
CA-2015-122336,2015-04-13,2015,4,East,Pennsylvania,Technology,Phones,"Square Credit Card Reader, 4 1/2" x 4 1/2" x 1", White",71.93
CA-2015-122336,2015-04-13,2015,4,East,Pennsylvania,"Office Supplies",Fasteners,Staples,30.99
CA-2015-122336,2015-04-13,2015,4,East,Pennsylvania,"Office Supplies",Binders,"Fellowes PB200 Plastic Comb Binding Machine",509.97
CA-2015-122336,2015-04-13,2015,4,East,Pennsylvania,"Office Supplies",Art,"Newell 314",17.86
CA-2016-158918,2016-12-20,2016,12,West,California,"Office Supplies",Paper,"Easy-staple paper",17.12
CA-2018-118864,2018-06-15,2018,6,West,California,Technology,Phones,"Panasonic KX T7736-B Digital phone",119.96
CA-2018-135167,2018-06-15,2018,6,West,California,"Office Supplies",Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26
CA-2018-111759,2018-07-08,2018,7,West,Washington,"Office Supplies",Paper,"Easy-staple paper",52.76
CA-2017-155481,2017-09-01,2017,9,East,Pennsylvania,"Office Supplies",Fasteners,Staples,16.69
CA-2017-155481,2017-09-01,2017,9,East,Pennsylvania,Technology,Phones,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",23.99
CA-2017-155481,2017-09-01,2017,9,East,Pennsylvania,"Office Supplies",Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2" x 3 3/16"",30.48
CA-2017-130946,2017-04-08,2017,4,Central,Texas,"Office Supplies",Binders,"GBC DocuBind P400 Electric Binding System",1088.79
CA-2017-130946,2017-04-08,2017,4,Central,Texas,Furniture,Chairs,"Global Chrome Stack Chair",95.98
CA-2017-130946,2017-04-08,2017,4,Central,Texas,Technology,Accessories,"Kensington Orbit Wireless Mobile Trackball for PC and Mac",431.93
CA-2017-124233,2017-04-08,2017,4,West,California,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.70
CA-2017-130477,2017-04-08,2017,4,West,California,"Office Supplies",Paper,"Xerox 1931",12.96
CA-2017-130477,2017-04-08,2017,4,West,California,"Office Supplies",Storage,"Fellowes Neat Ideas Storage Cubes",64.96
CA-2017-130477,2017-04-08,2017,4,West,California,"Office Supplies",Paper,"Xerox 1923",20.04
CA-2015-123344,2015-09-24,2015,9,West,California,"Office Supplies",Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96
CA-2018-168739,2018-05-29,2018,5,Central,Texas,Furniture,Furnishings,"Eldon Executive Woodline II Cherry Finish Desk Accessories",65.42
US-2018-139465,2018-08-27,2018,8,East,"New York","Office Supplies",Binders,"DXL Angle-View Binders with Locking Rings by Samsill",37.01
US-2018-139465,2018-08-27,2018,8,East,"New York",Technology,Phones,"GE 30522EE2",347.97
US-2018-139465,2018-08-27,2018,8,East,"New York","Office Supplies",Storage,"Iris Project Case",63.84
CA-2016-130792,2016-04-28,2016,4,Central,Texas,"Office Supplies",Binders,"GBC Twin Loop Wire Binding Elements, 9/16" Spine, Black",12.18
CA-2016-130792,2016-04-28,2016,4,Central,Texas,"Office Supplies",Storage,"Akro-Mils 12-Gallon Tote",23.83
CA-2016-130792,2016-04-28,2016,4,Central,Texas,"Office Supplies",Appliances,"Holmes Odor Grabber",8.65
CA-2016-163762,2016-11-27,2016,11,East,"New York","Office Supplies",Art,"Peel-Off China Markers",29.79
CA-2016-125234,2016-11-27,2016,11,West,California,"Office Supplies",Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82
CA-2016-125234,2016-11-27,2016,11,West,California,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",107.97
US-2016-154389,2016-11-27,2016,11,East,Pennsylvania,Technology,Phones,"LG Exalt",748.75
CA-2016-122756,2016-12-03,2016,12,East,Pennsylvania,Furniture,Furnishings,"3M Hangers With Command Adhesive",2.96
CA-2016-122756,2016-12-03,2016,12,East,Pennsylvania,Technology,Machines,"Lexmark MarkNet N8150 Wireless Print Server",482.34
CA-2015-127131,2015-11-24,2015,11,West,Washington,"Office Supplies",Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58
CA-2015-127131,2015-11-24,2015,11,West,Washington,"Office Supplies",Paper,"Xerox 220",25.92
CA-2015-127131,2015-11-24,2015,11,West,Washington,"Office Supplies",Storage,"Carina 42"Hx23 3/4"W Media Storage Unit",485.88
CA-2015-127131,2015-11-24,2015,11,West,Washington,"Office Supplies",Binders,"Peel & Stick Add-On Corner Pockets",12.10
CA-2015-117478,2015-09-21,2015,9,East,Pennsylvania,"Office Supplies",Binders,"Angle-D Binders with Locking Rings, Label Holders",6.57
CA-2015-153969,2015-09-21,2015,9,West,California,"Office Supplies",Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.35
CA-2015-153969,2015-09-21,2015,9,West,California,Technology,Phones,"Polycom CX300 Desktop Phone USB VoIP phone",239.98
CA-2015-153969,2015-09-21,2015,9,West,California,"Office Supplies",Paper,"Xerox 1971",38.52
CA-2015-153969,2015-09-21,2015,9,West,California,"Office Supplies",Art,"Newell 34",59.52
CA-2015-153969,2015-09-21,2015,9,West,California,"Office Supplies",Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35
CA-2015-153969,2015-09-21,2015,9,West,California,"Office Supplies",Envelopes,"Staple envelope",15.56
CA-2018-131695,2018-06-30,2018,6,East,"New York",Furniture,Furnishings,"Executive Impressions 14"",22.23
CA-2018-131695,2018-06-30,2018,6,East,"New York","Office Supplies",Storage,"Steel Personal Filing/Posting Tote",248.57
CA-2018-109393,2018-06-30,2018,6,West,California,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",436.00
CA-2017-110009,2017-09-08,2017,9,West,Washington,"Office Supplies",Paper,"Ampad Gold Fibre Wirebound Steno Books, 6" x 9", Gregg Ruled",30.87
CA-2017-110009,2017-09-08,2017,9,West,Washington,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Grantwood Wall Clock",43.13
CA-2018-154935,2018-12-24,2018,12,East,"New York","Office Supplies",Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"",17.88
CA-2018-117933,2018-12-24,2018,12,East,"New York","Office Supplies",Appliances,"Staple holder",35.91
CA-2018-145219,2018-12-24,2018,12,West,California,"Office Supplies",Binders,"Vinyl Sectional Post Binders",90.48
CA-2018-145219,2018-12-24,2018,12,West,California,Technology,Copiers,"Hewlett Packard LaserJet 3310 Copier",2879.95
US-2018-131961,2018-12-08,2018,12,East,Pennsylvania,Technology,Phones,"iHome FM Clock Radio with Lightning Dock",83.99
US-2018-131961,2018-12-08,2018,12,East,Pennsylvania,"Office Supplies",Art,"BIC Brite Liner Highlighters",13.25
US-2018-167570,2018-12-08,2018,12,East,Pennsylvania,Furniture,Chairs,"Global Deluxe Steno Chair",215.54
CA-2018-108854,2018-12-08,2018,12,West,California,"Office Supplies",Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76
CA-2018-108854,2018-12-08,2018,12,West,California,"Office Supplies",Binders,"Vinyl Sectional Post Binders",90.48
CA-2018-108854,2018-12-08,2018,12,West,California,"Office Supplies",Binders,"Performers Binder/Pad Holder, Black",22.42
CA-2018-108854,2018-12-08,2018,12,West,California,"Office Supplies",Paper,"Xerox 1992",87.92
CA-2018-117926,2018-12-08,2018,12,West,California,"Office Supplies",Appliances,"Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors",69.48
CA-2018-117324,2018-12-08,2018,12,Central,Wisconsin,"Office Supplies",Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",27.52
CA-2018-117324,2018-12-08,2018,12,Central,Wisconsin,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92
CA-2018-117324,2018-12-08,2018,12,Central,Wisconsin,"Office Supplies",Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06
CA-2018-117324,2018-12-08,2018,12,Central,Wisconsin,"Office Supplies",Appliances,"Hoover WindTunnel Plus Canister Vacuum",1089.75
CA-2018-117324,2018-12-08,2018,12,Central,Wisconsin,Technology,Accessories,"Logitech G105 Gaming Keyboard",178.11
CA-2017-148796,2017-04-14,2017,4,West,California,Furniture,Chairs,"Bevis Steel Folding Chairs",383.80
CA-2018-142174,2018-03-04,2018,3,Central,Texas,"Office Supplies",Paper,"Xerox 1934",89.57
US-2018-119816,2018-03-04,2018,3,Central,Texas,"Office Supplies",Storage,Crate-A-Files,8.72
US-2018-119816,2018-03-04,2018,3,Central,Texas,"Office Supplies",Labels,"Avery 497",2.46
US-2018-119816,2018-03-04,2018,3,Central,Texas,Furniture,Furnishings,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock",103.50
CA-2018-117807,2018-10-01,2018,10,Central,Nebraska,"Office Supplies",Paper,"Xerox 1915",104.85
CA-2018-146185,2018-09-15,2018,9,Central,Texas,"Office Supplies",Art,"Prismacolor Color Pencil Set",31.74
US-2018-163300,2018-09-15,2018,9,West,California,Furniture,Chairs,"Global Deluxe Steno Chair",184.75
US-2018-163300,2018-09-15,2018,9,West,California,Technology,Phones,"Panasonic KX-TG6844B Expandable Digital Cordless Telephone",369.54
US-2018-163300,2018-09-15,2018,9,West,California,"Office Supplies",Binders,"GBC DocuBind 200 Manual Binding Machine",2357.49
CA-2018-127096,2018-09-15,2018,9,West,California,Furniture,Tables,"Bretford Rectangular Conference Table Tops",300.90
CA-2018-134418,2018-09-15,2018,9,West,Washington,"Office Supplies",Art,"BIC Brite Liner Highlighters",12.42
CA-2018-157252,2018-01-20,2018,1,East,"New York",Furniture,Chairs,"Global Deluxe Steno Chair",207.85
CA-2018-122763,2018-03-20,2018,3,Central,Texas,"Office Supplies",Paper,"Xerox 1916",274.06
CA-2018-122763,2018-03-20,2018,3,Central,Texas,"Office Supplies",Paper,"Easy-staple paper",56.70
CA-2017-149902,2017-04-01,2017,4,East,"New York","Office Supplies",Art,"Boston 16801 Nautilus Battery Pencil Sharpener",88.04
CA-2018-104822,2018-10-20,2018,10,East,"New York","Office Supplies",Labels,"Avery 478",24.55
CA-2017-132017,2017-09-26,2017,9,Central,Texas,"Office Supplies",Binders,"GBC Recycled VeloBinder Covers",6.82
CA-2017-143406,2017-09-26,2017,9,Central,Texas,Furniture,Chairs,"High-Back Leather Manager's Chair",454.97
CA-2017-143406,2017-09-26,2017,9,Central,Texas,"Office Supplies",Appliances,"Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup",93.03
US-2017-149790,2017-09-26,2017,9,Central,Texas,"Office Supplies",Binders,"Avery Arch Ring Binders",15.62
CA-2017-165820,2017-09-26,2017,9,West,California,"Office Supplies",Paper,"Xerox 1905",12.96
US-2018-160143,2018-03-31,2018,3,West,California,"Office Supplies",Supplies,"Acme Tagit Stainless Steel Antibacterial Scissors",29.70
US-2018-159205,2018-03-31,2018,3,South,Kentucky,Technology,Phones,"Vtech CS6719",671.93
US-2018-159205,2018-03-31,2018,3,South,Kentucky,Furniture,Furnishings,"Advantus Panel Wall Certificate Holder - 8.5x11",61.00
CA-2017-152632,2017-10-27,2017,10,East,"New York",Furniture,Furnishings,"Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp",40.20
CA-2017-100790,2017-06-26,2017,6,East,"New York","Office Supplies",Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25
CA-2017-100790,2017-06-26,2017,6,East,"New York","Office Supplies",Art,"Prang Colored Pencils",14.70
CA-2017-114951,2017-06-26,2017,6,West,California,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14
CA-2017-144015,2017-06-26,2017,6,West,California,"Office Supplies",Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48
CA-2017-144015,2017-06-26,2017,6,West,California,"Office Supplies",Fasteners,"OIC Binder Clips",17.90
CA-2017-144015,2017-06-26,2017,6,West,California,"Office Supplies",Supplies,"Premier Electric Letter Opener",231.72
CA-2015-127691,2015-07-22,2015,7,East,"New York",Technology,Accessories,"Logitech G602 Wireless Gaming Mouse",159.98
CA-2015-127691,2015-07-22,2015,7,East,"New York","Office Supplies",Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96
US-2015-164644,2015-07-22,2015,7,Central,Texas,"Office Supplies",Storage,"Fellowes Bases and Tops For Staxonsteel/High-Stak Systems",26.63
CA-2018-112172,2018-06-10,2018,6,East,"New York","Office Supplies",Fasteners,"Plymouth Boxed Rubber Bands by Plymouth",14.13
CA-2018-158071,2018-06-10,2018,6,West,Washington,"Office Supplies",Storage,"Fellowes Personal Hanging Folder Files, Navy",15.58
CA-2018-158071,2018-06-10,2018,6,West,Washington,"Office Supplies",Labels,"Avery 512",11.56
CA-2018-158071,2018-06-10,2018,6,West,Washington,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.78
CA-2018-143343,2018-06-10,2018,6,West,California,"Office Supplies",Art,"Newell 351",16.40
CA-2017-161158,2017-05-09,2017,5,East,"New York","Office Supplies",Art,"Sanford Pocket Accent Highlighters",8.00
CA-2017-109176,2017-05-09,2017,5,East,Pennsylvania,"Office Supplies",Art,"Newell 319",79.36
CA-2017-109176,2017-05-09,2017,5,East,Pennsylvania,"Office Supplies",Envelopes,"Staple envelope",9.34
US-2017-159093,2017-05-09,2017,5,West,California,"Office Supplies",Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04
CA-2017-128307,2017-07-25,2017,7,Central,Texas,"Office Supplies",Envelopes,"Quality Park Security Envelopes",20.94
CA-2017-111115,2017-07-25,2017,7,West,California,"Office Supplies",Fasteners,"OIC Binder Clips",21.48
CA-2017-108210,2017-05-30,2017,5,Central,Texas,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",223.96
CA-2017-108210,2017-05-30,2017,5,Central,Texas,Technology,Phones,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",79.96
CA-2017-147473,2017-05-30,2017,5,West,California,"Office Supplies",Paper,"Xerox 228",38.88
CA-2017-129728,2017-05-30,2017,5,West,California,Furniture,Furnishings,"36X48 HARDFLOOR CHAIRMAT",167.84
CA-2016-112116,2016-03-16,2016,3,West,Washington,Furniture,Tables,"KI Adjustable-Height Table",171.96
CA-2016-144722,2016-03-16,2016,3,West,California,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Brentwood Wall Clock",43.13
CA-2017-133697,2017-10-20,2017,10,Central,Texas,Furniture,Chairs,"Office Star - Ergonomically Designed Knee Chair",56.69
CA-2017-133697,2017-10-20,2017,10,Central,Texas,"Office Supplies",Fasteners,Staples,25.25
CA-2017-133697,2017-10-20,2017,10,Central,Texas,"Office Supplies",Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2" x 7"",51.02
CA-2017-168921,2017-10-20,2017,10,West,California,"Office Supplies",Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.30
CA-2018-163405,2018-12-21,2018,12,West,California,"Office Supplies",Art,"Newell 317",5.88
CA-2018-163405,2018-12-21,2018,12,West,California,"Office Supplies",Art,"Newell 327",6.63
CA-2018-137456,2018-12-21,2018,12,Central,Nebraska,Furniture,Furnishings,"Staple-based wall hangings",15.92
CA-2016-157812,2016-03-22,2016,3,Central,Texas,"Office Supplies",Binders,"XtraLife ClearVue Slant-D Ring Binders by Cardinal",14.11
CA-2016-157812,2016-03-22,2016,3,Central,Texas,"Office Supplies",Storage,"Carina Double Wide Media Storage Towers in Natural & Black",129.57
CA-2016-157812,2016-03-22,2016,3,Central,Texas,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.39
CA-2018-139080,2018-01-23,2018,1,West,Washington,Technology,Phones,"Griffin GC17055 Auxiliary Audio Cable",86.35
